position	mean_phred_score	sample	read_pair	stage
62	39.55614221999319	SRR18218723	1	dedup
67	39.514375816558186	SRR18218723	1	dedup
72	39.48776134841732	SRR18218723	1	dedup
77	39.45455557703268	SRR18218723	1	dedup
82	39.593115129935505	SRR18218723	1	dedup
87	39.561667028599295	SRR18218723	1	dedup
92	39.51046966872868	SRR18218723	1	dedup
97	39.46350487723926	SRR18218723	1	dedup
102	39.40782324058237	SRR18218723	1	dedup
107	39.350688987716076	SRR18218723	1	dedup
112	39.29712348707762	SRR18218723	1	dedup
117	39.24640370070678	SRR18218723	1	dedup
122	39.183264716967656	SRR18218723	1	dedup
127	39.115713643563275	SRR18218723	1	dedup
132	39.043491820810104	SRR18218723	1	dedup
137	39.00047533053855	SRR18218723	1	dedup
142	38.998314120979806	SRR18218723	1	dedup
147	38.97040755665209	SRR18218723	1	dedup
150	38.76640129395588	SRR18218723	1	dedup
1	33.73244752407976	SRR18218723	2	dedup
2	33.92393311922733	SRR18218723	2	dedup
3	35.92274695952508	SRR18218723	2	dedup
4	36.32379117823684	SRR18218723	2	dedup
5	36.13342612375193	SRR18218723	2	dedup
6	37.79985109893177	SRR18218723	2	dedup
7	37.98713301417315	SRR18218723	2	dedup
8	37.980642781495526	SRR18218723	2	dedup
9	38.05095636962982	SRR18218723	2	dedup
12	37.97015480439275	SRR18218723	2	dedup
17	37.90986108066564	SRR18218723	2	dedup
22	37.90997055577455	SRR18218723	2	dedup
27	37.93012229410295	SRR18218723	2	dedup
32	37.92800584319859	SRR18218723	2	dedup
37	37.94925337048929	SRR18218723	2	dedup
42	37.95276335950753	SRR18218723	2	dedup
47	37.92760704377028	SRR18218723	2	dedup
52	37.90118838156631	SRR18218723	2	dedup
57	37.88054294570531	SRR18218723	2	dedup
62	37.86018442009569	SRR18218723	2	dedup
67	37.85117537257408	SRR18218723	2	dedup
72	37.885990236373935	SRR18218723	2	dedup
77	37.9433651260076	SRR18218723	2	dedup
82	38.18645176851293	SRR18218723	2	dedup
87	38.14821598808352	SRR18218723	2	dedup
92	38.116423510278466	SRR18218723	2	dedup
97	38.05532858271897	SRR18218723	2	dedup
102	37.991044426762315	SRR18218723	2	dedup
107	37.933196669665826	SRR18218723	2	dedup
112	37.83004903768454	SRR18218723	2	dedup
117	37.73106882238523	SRR18218723	2	dedup
122	37.614667988303154	SRR18218723	2	dedup
127	37.54387022400187	SRR18218723	2	dedup
132	37.48187598665253	SRR18218723	2	dedup
137	37.45413095485259	SRR18218723	2	dedup
142	37.587304551163214	SRR18218723	2	dedup
147	37.67524200368976	SRR18218723	2	dedup
150	37.4537108719269	SRR18218723	2	dedup
1	33.912539244237024	SRR18218724	1	dedup
