position	mean_phred_score	sample	read_pair	stage
112	30.556850345632512	SRR8663604	2	dedup
117	30.145768818100102	SRR8663604	2	dedup
122	29.780904809263415	SRR8663604	2	dedup
127	29.394719793862244	SRR8663604	2	dedup
132	29.147494539569664	SRR8663604	2	dedup
137	29.156717213963827	SRR8663604	2	dedup
142	29.64405030546151	SRR8663604	2	dedup
147	30.42601170777808	SRR8663604	2	dedup
150	31.835525144551177	SRR8663604	2	dedup
1	31.93302752737645	SRR8663605	1	dedup
2	32.3667853268753	SRR8663605	1	dedup
3	32.521458579276235	SRR8663605	1	dedup
4	32.55001627690156	SRR8663605	1	dedup
5	32.42197452770467	SRR8663605	1	dedup
6	34.49790284919412	SRR8663605	1	dedup
7	34.45349826710988	SRR8663605	1	dedup
8	34.432926755796736	SRR8663605	1	dedup
9	34.41984869536077	SRR8663605	1	dedup
12	34.380078462801386	SRR8663605	1	dedup
17	34.29776128205518	SRR8663605	1	dedup
22	34.16330267844755	SRR8663605	1	dedup
27	34.01140333099288	SRR8663605	1	dedup
32	33.87738219505538	SRR8663605	1	dedup
37	33.73502192472607	SRR8663605	1	dedup
42	33.59143671230697	SRR8663605	1	dedup
47	33.44398550621358	SRR8663605	1	dedup
52	33.279023807269525	SRR8663605	1	dedup
57	33.09720156845013	SRR8663605	1	dedup
62	32.90380332676484	SRR8663605	1	dedup
67	32.6744839976685	SRR8663605	1	dedup
72	32.506399805751244	SRR8663605	1	dedup
77	32.30791482715711	SRR8663605	1	dedup
82	32.09731977000118	SRR8663605	1	dedup
87	31.95718787675541	SRR8663605	1	dedup
92	31.80984343094688	SRR8663605	1	dedup
97	31.68100729285474	SRR8663605	1	dedup
102	31.563031762477806	SRR8663605	1	dedup
107	31.392592891661593	SRR8663605	1	dedup
112	31.279727312244905	SRR8663605	1	dedup
117	31.11714376707469	SRR8663605	1	dedup
122	31.012821568124394	SRR8663605	1	dedup
127	30.884164174352396	SRR8663605	1	dedup
132	30.787573958014896	SRR8663605	1	dedup
137	30.844194798199233	SRR8663605	1	dedup
142	31.19278880573638	SRR8663605	1	dedup
147	31.949310724287823	SRR8663605	1	dedup
150	33.37494569081286	SRR8663605	1	dedup
1	32.159642830918266	SRR8663605	2	dedup
2	32.12440846258821	SRR8663605	2	dedup
3	32.26150013815541	SRR8663605	2	dedup
4	32.26432060954396	SRR8663605	2	dedup
5	32.00152954471328	SRR8663605	2	dedup
6	34.17795849034802	SRR8663605	2	dedup
7	34.13168188435954	SRR8663605	2	dedup
8	34.074229519656846	SRR8663605	2	dedup
9	34.045120127240985	SRR8663605	2	dedup
12	33.9564225790542	SRR8663605	2	dedup
17	33.818410791451285	SRR8663605	2	dedup
22	33.712611280178336	SRR8663605	2	dedup
27	33.60360324095715	SRR8663605	2	dedup
32	33.47742732687706	SRR8663605	2	dedup
37	33.33445665002709	SRR8663605	2	dedup
42	33.17947998433222	SRR8663605	2	dedup
47	33.01707350786392	SRR8663605	2	dedup
52	32.77973203432055	SRR8663605	2	dedup
57	32.55930638316553	SRR8663605	2	dedup
62	32.32460437065551	SRR8663605	2	dedup
67	32.16253465538586	SRR8663605	2	dedup
72	32.00251488757858	SRR8663605	2	dedup
77	31.839001967200954	SRR8663605	2	dedup
82	31.644432973697654	SRR8663605	2	dedup
87	31.4753589009208	SRR8663605	2	dedup
92	31.30636289035582	SRR8663605	2	dedup
97	31.0879265272224	SRR8663605	2	dedup
102	30.85105538117987	SRR8663605	2	dedup
107	30.54334025416726	SRR8663605	2	dedup
112	30.221157665353964	SRR8663605	2	dedup
117	29.818828672490902	SRR8663605	2	dedup
122	29.463470554897743	SRR8663605	2	dedup
127	29.094384299617012	SRR8663605	2	dedup
