task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action
41	11/43e07e	d88adc71-bf48-4352-add0-b4d985197041	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (2)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:08.592	2024-10-17 16:29:36.260	2024-10-17 16:30:36.219	1m 28s	47.5s	will-batch-queue	717.7%	1.3%	3.4 GB	37.4 GB	3.4 GB	37.5 GB	475.8 MB	8.2 MB	32667	353	0	368 KB	21	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/11/43e07e243109d320d2b6efe68ad1c9	-	-
40	2e/1d38d6	47f037c1-53f5-46f4-bc53-a1f79e242ce3	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (1)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:08.589	2024-10-17 16:29:36.256	2024-10-17 16:30:36.192	1m 28s	51.7s	will-batch-queue	673.2%	1.8%	4.5 GB	42.3 GB	4.5 GB	42.7 GB	820.2 MB	354.1 MB	50334	11665	0	424 KB	3723	6	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/2e/1d38d619699bebc143433be541431c	-	-
69	39/91b957	eb59762c-52d6-4a0f-9aad-3d353428bb1b	RUN:CLEAN:QC:FASTQC	-	RUN:CLEAN:QC:FASTQC (11)	COMPLETED	0	-	wave.seqera.io/wt/c52ad56fe614/staphb/fastqc:0.12.1	2	-	-	4 GB	1	2024-10-17 16:29:56.606	2024-10-17 16:30:16.376	2024-10-17 16:30:36.267	39.7s	13.4s	will-batch-queue	219.5%	0.3%	830.7 MB	4.1 GB	830.7 MB	11.9 GB	126 MB	3.6 MB	246057	12959	0	2.1 MB	10	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/39/91b957bcbe4d0705247634ae43678f	-	-
64	15/3ae214	10372a18-155f-4ae5-ba4c-eb4cfb9d18ac	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET	-	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET (10)	COMPLETED	0	-	wave.seqera.io/wt/9450dd4d0dfe/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-17 16:29:56.641	2024-10-17 16:30:16.384	2024-10-17 16:30:46.222	49.6s	29.4s	will-batch-queue	118.0%	0.0%	6.8 MB	18.6 MB	6.8 MB	18.6 MB	1.2 GB	1016.1 MB	68558	108164	0	0	10524	30	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/15/3ae2143b52123a7cb5d0c9b1863ead	-	-
46	72/4da4e0	3f2590f2-60f8-4b66-bed5-32578c792213	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (4)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:36.644	2024-10-17 16:29:56.279	2024-10-17 16:30:46.195	1m 10s	44.3s	will-batch-queue	723.4%	0.9%	2.3 GB	35.9 GB	2.3 GB	35.9 GB	495.7 MB	28.2 MB	33750	1021	0	80 KB	21	3	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/72/4da4e0079a86739faebd291bf17c19	-	-
67	fb/b2cfdd	79c4c881-6162-43d9-8884-b7afcb7c5e00	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET	-	RUN:PROFILE:SUBSET_READS_PAIRED_TARGET (11)	COMPLETED	0	-	wave.seqera.io/wt/9450dd4d0dfe/staphb/seqtk:1.4	1	-	-	4 GB	1	2024-10-17 16:29:56.618	2024-10-17 16:30:06.415	2024-10-17 16:30:46.210	49.6s	31.3s	will-batch-queue	120.1%	0.0%	8.7 MB	18.6 MB	8.7 MB	18.6 MB	1.1 GB	943.5 MB	61386	105729	0	0	9967	61	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/fb/b2cfdda1c9031ca57664d8965143bd	-	-
56	70/6ad75e	c5e93820-854e-4c6b-8b29-1631e3bbecbf	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (7)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:46.707	2024-10-17 16:30:16.345	2024-10-17 16:30:56.200	1m 9s	42s	will-batch-queue	743.1%	1.4%	3.4 GB	36.2 GB	3.4 GB	36.3 GB	783.1 MB	316.7 MB	49615	10679	0	112 KB	110	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/70/6ad75e05866065e5685309e43c11f6	-	-
71	10/4bf539	d47c9492-895d-4361-8f82-aff1bb26fb45	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (2)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:56.791	2024-10-17 16:30:16.387	2024-10-17 16:30:56.246	59.5s	36.3s	will-batch-queue	728.9%	4.1%	9.8 GB	37.3 GB	9.8 GB	37.3 GB	374.7 MB	118.5 MB	25228	4089	0	56 KB	21	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/10/4bf5396ed57360367871212c0745b7	-	-
51	ed/4d9b4c	4a67ffa4-fc85-4f2b-8513-81c7320169f7	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (5)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:36.686	2024-10-17 16:29:56.279	2024-10-17 16:30:56.187	1m 20s	48.4s	will-batch-queue	710.0%	1.4%	3.4 GB	35.9 GB	3.4 GB	35.9 GB	584.9 MB	117.7 MB	38357	3983	0	104 KB	21	2	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ed/4d9b4c80c4c5956bf6daec7c5e11ad	-	-
70	52/e90cb8	50817046-99ec-48fa-ba6a-c928f72808f7	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (1)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:56.690	2024-10-17 16:30:16.385	2024-10-17 16:30:56.211	59.5s	37.7s	will-batch-queue	754.9%	4.0%	9.6 GB	35.9 GB	9.6 GB	36 GB	679.8 MB	425.6 MB	41797	14316	0	80 KB	54	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/52/e90cb81e17b5f7225aaa083b9d0a2b	-	-
72	18/42d456	d5d7d832-feb8-4616-8ead-5757054c5a8d	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (3)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:56.843	2024-10-17 16:30:16.387	2024-10-17 16:30:56.259	59.4s	37.9s	will-batch-queue	715.2%	2.6%	6.2 GB	35.9 GB	6.2 GB	35.9 GB	285.7 MB	28.8 MB	20302	1091	0	56 KB	21	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/18/42d4566170961788aa3ac8ea2b2279	-	-
52	9e/bc63cb	c6b31835-f777-477d-86b2-f719920cb4f5	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (6)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:46.664	2024-10-17 16:30:16.330	2024-10-17 16:31:06.169	1m 20s	46.6s	will-batch-queue	746.1%	1.9%	4.7 GB	40.3 GB	4.7 GB	40.7 GB	784.8 MB	318.4 MB	49616	10698	0	104 KB	4616	2832	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/9e/bc63cb68884f72013ff6e56ff06024	-	-
58	50/a2b44e	2e964916-e1ff-4225-b663-9b0f51639032	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (8)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:46.854	2024-10-17 16:30:16.375	2024-10-17 16:31:06.215	1m 19s	50s	will-batch-queue	776.7%	1.3%	3.4 GB	37.4 GB	3.4 GB	37.4 GB	1.1 GB	658.2 MB	65425	21460	0	136 KB	21	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/50/a2b44e2758acd1ead41b46ca5024db	-	-
80	cf/24f0e6	faceca19-0e0e-4a6c-967e-cb5f18fa740f	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (2)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:30:36.598	2024-10-17 16:31:06.257	2024-10-17 16:31:06.273	29.7s	4.8s	will-batch-queue	138.9%	0.0%	72 MB	326.3 MB	73 MB	513.6 MB	10.1 MB	8.2 MB	723	138	0	0	277	10	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/cf/24f0e647b7012f12e1d38a6628df65	-	-
81	0c/e101e7	6ad00d95-0d2e-4596-ab47-86d775454786	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (3)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:30:36.575	2024-10-17 16:30:56.265	2024-10-17 16:31:06.257	29.7s	2.4s	will-batch-queue	120.4%	0.0%	68.1 MB	322.5 MB	68.1 MB	513.5 MB	3.3 MB	1.4 MB	639	122	0	0	192	9	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/0c/e101e7d3cd9a85279cf0afacf723ee	-	-
73	55/ad4dbc	57f0afd7-746b-435d-947f-5737bc361610	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (4)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:30:06.624	2024-10-17 16:30:26.233	2024-10-17 16:31:06.243	59.6s	35s	will-batch-queue	731.6%	2.0%	9.4 GB	37.4 GB	9.4 GB	37.4 GB	265.8 MB	8.5 MB	19313	390	0	124 KB	21	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/55/ad4dbc53d09518e7b97c2315f3cefd	-	-
65	4b/a7b30c	6217825e-57b0-4b77-aeb5-2c45a3ab0583	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (10)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:56.732	2024-10-17 16:30:16.386	2024-10-17 16:31:06.230	1m 9s	47.2s	will-batch-queue	816.7%	1.9%	4.7 GB	42.5 GB	4.7 GB	43 GB	2.3 GB	1.9 GB	142590	64344	0	104 KB	22969	4538	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/4b/a7b30c6caa660d60bba3b22ea38aff	-	-
63	0a/4613ed	a196f8c4-2942-4c09-b9fc-637752193d4c	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (9)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:46.810	2024-10-17 16:30:16.374	2024-10-17 16:31:06.181	1m 19s	45.7s	will-batch-queue	719.2%	0.9%	2.2 GB	35.9 GB	2.2 GB	35.9 GB	581.1 MB	114 MB	38353	3906	0	80 KB	22	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/0a/4613ed00361ae08c2d6164a3e0dcaa	-	-
84	25/98909d	bf5ecaa9-4133-4848-8936-ab7785e350b8	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (4)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:30:46.615	2024-10-17 16:31:06.282	2024-10-17 16:31:06.343	19.7s	2.4s	will-batch-queue	117.0%	0.0%	68.1 MB	322.2 MB	68.1 MB	513.5 MB	3.1 MB	1.2 MB	634	120	0	0	196	6	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/25/98909d9faa5a1860d3e373d4419ff3	-	-
68	82/1f5f07	113c7919-7501-40b6-887c-4e7821ddcd4d	RUN:HV:BBDUK_HITS	-	RUN:HV:BBDUK_HITS (11)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:29:56.717	2024-10-17 16:30:16.385	2024-10-17 16:31:16.190	1m 19s	48.4s	will-batch-queue	794.6%	1.9%	4.5 GB	39.3 GB	4.5 GB	39.6 GB	2 GB	1.6 GB	124665	53896	0	80 KB	320	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/82/1f5f07ee93280379baa2df216904c6	-	-
76	5f/ed0c5b	375cc0b0-8c33-43aa-97ed-e8af876073d1	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (7)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:30:16.648	2024-10-17 16:30:26.235	2024-10-17 16:31:16.239	59.6s	41.1s	will-batch-queue	758.5%	2.0%	9.5 GB	37.4 GB	9.5 GB	37.5 GB	610.1 MB	355.5 MB	38064	11848	0	100 KB	22	4	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/5f/ed0c5b3d7dcf0fdfd1439169c81b8e	-	-
75	37/1942d0	20928634-c5e1-475c-8a63-a71b0f25eca1	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (6)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:30:06.825	2024-10-17 16:30:26.234	2024-10-17 16:31:16.219	1m 9s	38.6s	will-batch-queue	768.0%	1.3%	6.2 GB	37.4 GB	6.2 GB	37.4 GB	574.7 MB	320.4 MB	35803	10950	0	56 KB	21	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/37/1942d0b2cfb8b10e03582174e332be	-	-
74	c2/51e1d6	84eb0fc3-f8dc-4f34-8fdb-d0b43a82a59e	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (5)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:30:06.706	2024-10-17 16:30:26.234	2024-10-17 16:31:16.205	1m 9s	41.9s	will-batch-queue	783.3%	2.1%	9.9 GB	44 GB	9.9 GB	44.3 GB	912.7 MB	659.2 MB	52613	21589	0	108 KB	11897	1357	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/c2/51e1d6d414ee5bf20e9bf3000a32ef	-	-
79	7e/016bfb	74576264-b7a9-4a56-8cd6-739a3f9197f2	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (1)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:30:27.922	2024-10-17 16:30:56.259	2024-10-17 16:31:16.310	48.4s	13.1s	will-batch-queue	115.9%	0.0%	86.1 MB	411.5 MB	86.1 MB	513.6 MB	25 MB	22.9 MB	927	183	0	0	363	25	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/7e/016bfbf0fce2bd87ac98f82a84e98d	-	-
78	5d/cfe8e8	b4fdf165-e6a4-4d52-8cdb-46bfcf28ae38	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (9)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:30:16.769	2024-10-17 16:30:26.236	2024-10-17 16:31:16.280	59.5s	41s	will-batch-queue	723.2%	2.0%	9.5 GB	37.4 GB	9.5 GB	37.4 GB	371.2 MB	115.1 MB	25227	4040	0	108 KB	22	2	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/5d/cfe8e8bd1d4f8bfcf9c6ab9ec87378	-	-
90	96/6c502e	eb5fd68d-1705-4ede-9b5b-1d37f8d95645	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (2)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:30:56.627	2024-10-17 16:31:06.344	2024-10-17 16:31:16.380	19.8s	2s	will-batch-queue	514.9%	0.0%	113.3 MB	10 GB	113.6 MB	10 GB	51.1 MB	46 MB	4997	1572	0	32 KB	508	183	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/96/6c502e5f824fd1ef54ca86692c36e3	-	-
85	3e/a1b7ca	23d6984e-d5d1-43de-8ec6-72a293b5938c	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (1)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:30:56.663	2024-10-17 16:31:06.345	2024-10-17 16:31:16.410	19.7s	2.8s	will-batch-queue	431.7%	0.1%	329.7 MB	11.8 GB	329.7 MB	11.8 GB	203 MB	196.9 MB	13660	6453	0	32 KB	2518	255	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/3e/a1b7cac4f1c850eed2b77f37af001f	-	-
91	fa/f6f44e	7883dbbd-bac8-49fd-8aed-bebcf3e49450	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (3)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:30:56.659	2024-10-17 16:31:06.345	2024-10-17 16:31:16.395	19.7s	1.1s	will-batch-queue	1355.1%	0.0%	6.1 MB	7.9 MB	6.1 MB	7.9 MB	28.5 MB	23.6 MB	3721	860	0	32 KB	36	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/fa/f6f44e64cf0d3c4c79d765fb6a0682	-	-
92	59/18bd2d	f436a63e-4ad2-40cb-a4ac-31287f7f9656	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (3)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:30:56.693	2024-10-17 16:31:06.346	2024-10-17 16:31:16.466	19.8s	1s	will-batch-queue	220.4%	0.0%	2.9 MB	3.9 MB	2.9 MB	3.9 MB	7.4 MB	2.6 MB	2655	166	0	32 KB	8	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/59/18bd2d9e5a68f3b730f46e90c5e18a	-	-
87	5c/16b2ca	4d72b006-fb83-4343-9fbe-b0d1c79778f5	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (1)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:30:56.691	2024-10-17 16:31:06.346	2024-10-17 16:31:16.450	19.8s	1.3s	will-batch-queue	1424.4%	0.1%	322.1 MB	11.8 GB	322.1 MB	11.9 GB	204.2 MB	197.8 MB	13809	6655	0	32 KB	2833	2600	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/5c/16b2ca752da330525d256ac2e1daa7	-	-
93	41/4a48d5	685dd833-1468-4ac6-b67a-778bb1a01e24	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (7)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:31:06.582	2024-10-17 16:31:16.466	2024-10-17 16:31:26.216	19.6s	3s	will-batch-queue	164.1%	0.0%	71 MB	325.1 MB	71.5 MB	513.6 MB	6.8 MB	4.9 MB	681	130	0	0	290	10	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/41/4a48d564243838d4ef69f7df74ff9c	-	-
98	27/842b7d	34fb3278-6f72-459a-9635-5c1561c40106	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_NORIBO:BBMERGE (4)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:31:06.613	2024-10-17 16:31:16.468	2024-10-17 16:31:26.242	19.6s	984ms	will-batch-queue	147.4%	0.0%	3 MB	3.9 MB	3 MB	3.9 MB	6.3 MB	1.6 MB	2584	132	0	32 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/27/842b7dfab4201e9536c862e5374660	-	-
86	00/d09a4b	483fa733-0725-4fe9-aa21-300360a3b876	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (5)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:30:56.620	2024-10-17 16:31:16.312	2024-10-17 16:31:26.189	29.6s	7.5s	will-batch-queue	126.9%	0.0%	76.1 MB	329.9 MB	77.9 MB	513.6 MB	14.8 MB	12.8 MB	781	148	0	0	317	17	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/00/d09a4bb0e3bb4c5bfeffba292c3818	-	-
97	9b/aee731	92ae704f-8b1c-4efb-9fd9-9779d4ac5b8a	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (4)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:31:06.583	2024-10-17 16:31:16.467	2024-10-17 16:31:26.229	19.6s	1.1s	will-batch-queue	558.7%	0.0%	6.1 MB	7.9 MB	6.1 MB	7.9 MB	10.9 MB	6.1 MB	2813	282	0	32 KB	34	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/9b/aee731eec431d9ffd89c5ad854ba7e	-	-
77	7a/8107b9	0b6a319d-89a8-4db7-b16a-29cb9916c9d8	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (8)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:30:16.654	2024-10-17 16:30:46.223	2024-10-17 16:31:36.224	1m 20s	52.9s	will-batch-queue	717.5%	4.0%	9.7 GB	42.5 GB	9.7 GB	42.8 GB	573 MB	318.4 MB	36047	10889	0	244 KB	3301	1528	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/7a/8107b970475b27be82e266e64f5cc2	-	-
88	a1/83e0dc	a6b57b11-9969-4763-b27e-191305849a73	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (6)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:30:56.652	2024-10-17 16:31:06.344	2024-10-17 16:31:36.304	39.7s	7.6s	will-batch-queue	126.6%	0.0%	75.7 MB	329.8 MB	77.6 MB	513.6 MB	14.9 MB	12.9 MB	783	149	0	0	312	10	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/a1/83e0dc1b0efb59b05580e84829ad13	-	-
82	72/c5b3c0	cdd06dbe-18a0-426f-ba60-ac7373a4fc57	RUN:PROFILE:BBDUK	-	RUN:PROFILE:BBDUK (10)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	16	-	-	32 GB	1	2024-10-17 16:30:46.528	2024-10-17 16:31:06.281	2024-10-17 16:31:36.289	49.8s	36.1s	will-batch-queue	768.7%	2.5%	6.1 GB	35.9 GB	6.1 GB	35.9 GB	998.1 MB	750.2 MB	59444	25258	0	140 KB	22	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/72/c5b3c09760172650f8bbe4c93da2dc	-	-
94	95/675ae3	fd9b2266-640c-4e1d-ac42-7b3ebb5d09fa	RUN:HV:CUTADAPT	-	RUN:HV:CUTADAPT (8)	COMPLETED	0	-	wave.seqera.io/wt/864640576b09/pipecraft/cutadapt:0	16	-	-	32 GB	1	2024-10-17 16:31:06.631	2024-10-17 16:31:16.468	2024-10-17 16:31:36.368	29.7s	13.2s	will-batch-queue	130.7%	0.0%	96.8 MB	788.5 MB	96.8 MB	792.8 MB	28 MB	26 MB	967	195	0	0	611	50	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/95/675ae382a094d9d509a49ab10e6fae	-	-
99	0f/d7f2fd	522acef9-875a-4d70-8c14-63ee63b3462a	RUN:HV:TRIMMOMATIC	-	RUN:HV:TRIMMOMATIC (2)	COMPLETED	0	-	wave.seqera.io/wt/63a9687e0ce7/staphb/trimmomatic:0.39	16	-	-	32 GB	1	2024-10-17 16:31:08.128	2024-10-17 16:31:36.382	2024-10-17 16:31:36.413	28.3s	1.3s	will-batch-queue	124.9%	0.0%	110.1 MB	34.3 GB	113.6 MB	42 GB	529.9 KB	120.5 KB	471	17887	0	32 KB	10	1	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/0f/d7f2fdbbef8533dc34289cec598700	-	-
96	ef/2ebfd9	54ddbd27-fa62-4279-b95d-7ae00630b9de	RUN:HV:TRIMMOMATIC	-	RUN:HV:TRIMMOMATIC (1)	COMPLETED	0	-	wave.seqera.io/wt/63a9687e0ce7/staphb/trimmomatic:0.39	16	-	-	32 GB	1	2024-10-17 16:31:08.113	2024-10-17 16:31:36.368	2024-10-17 16:31:36.382	28.3s	4.7s	will-batch-queue	160.0%	0.1%	264 MB	37.6 GB	267 MB	42 GB	985.7 KB	1 MB	1379	150938	0	48 KB	10	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/ef/2ebfd94d6d07b526d711eb90c03f0a	-	-
89	c4/d8fd48	255715fc-6283-44fb-924a-569125fce97e	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (2)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:30:56.752	2024-10-17 16:31:06.347	2024-10-17 16:31:36.354	39.6s	1s	will-batch-queue	1670.2%	0.0%	2.8 MB	3.9 MB	2.8 MB	3.9 MB	69.1 MB	63.9 MB	5978	2205	0	56 KB	5	0	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/c4/d8fd48d8665d3b7cdd07d153915c23	-	-
106	6a/04c709	3c0564d6-4809-4ce3-be62-dabf857a5e59	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE	-	RUN:PROFILE:TAXONOMY_RIBO:BBMERGE (6)	COMPLETED	0	-	wave.seqera.io/wt/8cd9c1606c9d/staphb/bbtools:39.01	1	-	-	4 GB	1	2024-10-17 16:31:16.660	2024-10-17 16:31:26.244	2024-10-17 16:31:36.479	19.8s	2.4s	will-batch-queue	457.4%	0.0%	91.4 MB	9.7 GB	91.4 MB	9.9 GB	117.8 MB	111.9 MB	9136	3774	0	32 KB	678	236	-	s3://nao-mgs-wb/CC-PRJNA661613-3/work/6a/04c70943f8da260ef83d7e4a4055c7	-	-
